Instance_number,COLLISION_CLASSIFICATION,X,Y,Cluster
12593,'P.D. only',351938.5625,5017497,cluster2
12594,'P.D. only',350289.5938,5015489,cluster2
12595,'P.D. only',367657.9063,5030600,cluster1
12596,Injury,369846,5026836,cluster1
12597,Injury,369250.625,5025300,cluster3
12598,'P.D. only',366622.8125,5029885.5,cluster1
12599,'P.D. only',372105.8438,5023741,cluster3
12600,'P.D. only',358855.4688,5021477,cluster3
12601,'P.D. only',379525.9063,5037105,cluster4
12602,'P.D. only',371950.5,5032823,cluster1
12603,'P.D. only',375795.0313,5034651.5,cluster4
12604,'P.D. only',351314.875,5019660.5,cluster2
12605,'P.D. only',359570.2813,5024338,cluster3
12606,Injury,364641.5313,5024227.5,cluster3
12607,'P.D. only',368651.1563,5009965,cluster0
12608,'P.D. only',377128.7188,5035239,cluster4
12609,'P.D. only',349559.6875,5014880,cluster2
12610,'P.D. only',364762,5012876,cluster0
12611,'P.D. only',369791,5028999.5,cluster1
12612,Injury,381965.5938,5009061,cluster0
12613,'P.D. only',374173.4688,5034423,cluster1
12614,'P.D. only',372091.8125,5011140.5,cluster0
12615,'P.D. only',366642.6875,5029365,cluster1
12616,Injury,351381.2813,5016478,cluster2
12617,'P.D. only',360015.6875,5008244,cluster0
12618,'P.D. only',368036.0313,5033234,cluster1
12619,'P.D. only',367586.1875,5031786,cluster1
12620,'P.D. only',381208.3438,5037356.5,cluster4
12621,'P.D. only',365192.8125,5022949.5,cluster3
12622,'P.D. only',373803.0313,5032997.5,cluster1
12623,'P.D. only',372820.6563,5029242.5,cluster1
12624,'P.D. only',367047.0625,5018218,cluster3
12625,'P.D. only',373497.8438,5030384,cluster1
12626,'P.D. only',391555.5938,5032720.5,cluster4
12627,'P.D. only',372323.8125,5029271,cluster1
12628,'P.D. only',367465,5021894.5,cluster3
12629,'P.D. only',369804.4375,5029062.5,cluster1
12630,'P.D. only',352721.1875,5017626,cluster2
12631,'P.D. only',351395.5,5018807.5,cluster2
12632,'P.D. only',346071.75,5006002,cluster2
12633,Injury,371017.125,5024943.5,cluster3
12634,'P.D. only',363277.5,5016274,cluster0
12635,Injury,356859.7188,5006355,cluster0
12636,'P.D. only',380105.5,5033208,cluster4
12637,'P.D. only',345968.125,5016935,cluster2
12638,'P.D. only',368005.1875,5032571.5,cluster1
12639,'P.D. only',365481.4063,5021864,cluster3
12640,'P.D. only',339440.1875,5019230,cluster2
12641,'P.D. only',394335.75,5041909.5,cluster4
12642,'P.D. only',357904.9688,5018502,cluster2
12643,'P.D. only',359068.6563,5023879.5,cluster3
12644,'P.D. only',378189.3125,5030562,cluster4
12645,'P.D. only',363939.9688,5014789,cluster0
12646,'P.D. only',380523.1563,5035432.5,cluster4
12647,'P.D. only',369083.4063,5030375,cluster1
12648,'P.D. only',372791.9375,5029327,cluster1
12649,'P.D. only',350144.8438,5001482,cluster0
12650,'P.D. only',358647.3438,5021820.5,cluster3
12651,'P.D. only',368044.7813,5022063,cluster3
12652,'P.D. only',367480.5313,5031170.5,cluster1
12653,Injury,371685.8125,5030540,cluster1
12654,'P.D. only',365571.4063,5028313,cluster1
12655,'P.D. only',360242.0938,5024787.5,cluster3
12656,Injury,370813.5313,5031040,cluster1
12657,'P.D. only',368079.2188,5030658,cluster1
12658,'P.D. only',368015.1875,5031110,cluster1
12659,'P.D. only',371685.3125,5030540,cluster1
12660,'P.D. only',368203.7188,5030797,cluster1
12661,'P.D. only',365051.0938,5025330,cluster3
12662,'P.D. only',370001.125,5026855,cluster1
12663,'P.D. only',365008.5625,5023396,cluster3
12664,'P.D. only',364401.3125,5026694,cluster3
12665,Injury,370214.8125,5026303.5,cluster1
12666,Injury,376874.7188,5018040,cluster0
12667,'P.D. only',363185.6563,5016510,cluster0
12668,Injury,360547.5,5025273.5,cluster3
12669,'P.D. only',368360.2188,5025297.5,cluster3
12670,'P.D. only',363056.6875,5022740,cluster3
12671,'P.D. only',392059.0313,5038371,cluster4
12672,Injury,372854.4375,5030609.5,cluster1
12673,'P.D. only',387966.9063,5022109.5,cluster4
12674,'P.D. only',375043.9063,5022243.5,cluster3
12675,'P.D. only',357627.375,5006126,cluster0
12676,'P.D. only',367892.6563,5032506.5,cluster1
12677,'P.D. only',368892.5313,5028322.5,cluster1
12678,'P.D. only',378109.4063,5004175,cluster0
12679,'P.D. only',384428.3438,5035022.5,cluster4
12680,'P.D. only',348652.2188,5006344,cluster2
12681,'P.D. only',378344.75,5012606,cluster0
12682,'P.D. only',354319.6875,5015113.5,cluster2
12683,'P.D. only',367750.6563,5032325,cluster1
12684,'P.D. only',371577.4375,5030920.5,cluster1
12685,'P.D. only',368550.7188,5032342,cluster1
12686,'P.D. only',366151.3125,5015831.5,cluster0
12687,'P.D. only',380459.9063,5034301,cluster4
12688,'P.D. only',363107.9375,5022756,cluster3
12689,Injury,373397.7188,5026313,cluster1
12690,'P.D. only',385596.5313,5038191,cluster4
12691,'P.D. only',365090.6875,5029406.5,cluster1
12692,Injury,369306.5,5027896.5,cluster1
12693,'P.D. only',372593.125,5025164.5,cluster1
12694,'P.D. only',370857.0938,5030838.5,cluster1
12695,'P.D. only',383119.75,5038787.5,cluster4
12696,'P.D. only',349702.5313,5013999,cluster2
12697,Injury,367390.7188,5021525.5,cluster3
12698,'P.D. only',367888.9063,5031651,cluster1
12699,'P.D. only',368050.8125,5031034,cluster1
12700,'P.D. only',395343.8438,5033859,cluster4
12701,'P.D. only',369021.4375,5027747,cluster1
12702,'P.D. only',361909.6875,5025370,cluster3
12703,'P.D. only',369900.5,5029083.5,cluster1
12704,'P.D. only',372323.8125,5029275,cluster1
12705,'P.D. only',369409.9063,5033574,cluster1
12706,'P.D. only',346775.6875,5001074.5,cluster2
12707,'P.D. only',364689,5024126,cluster3
12708,'P.D. only',348803.6875,5014361,cluster2
12709,'P.D. only',383760.9375,5037785,cluster4
12710,'P.D. only',361838.1875,5024104.5,cluster3
12711,'P.D. only',384046.5625,5034850,cluster4
12712,'P.D. only',373385.1563,5025213.5,cluster1
12713,'P.D. only',363783.9063,5023019,cluster3
12714,Injury,366112.6875,5015388.5,cluster0
12715,'P.D. only',363313.7813,5026700.5,cluster3
12716,'P.D. only',366491.9063,5015812,cluster0
12717,'P.D. only',368288.2813,5032756.5,cluster1
12718,'P.D. only',364687.1875,5024118.5,cluster3
12719,'P.D. only',377832.7188,4999220.5,cluster0
12720,'P.D. only',362616.25,5023620.5,cluster3
12721,Injury,383042.8438,5038350,cluster4
12722,'P.D. only',371193.3438,5024144,cluster3
12723,'P.D. only',370883.8125,5030558,cluster1
12724,'P.D. only',366013.3438,5014914,cluster0
12725,'P.D. only',371167.5,5031610,cluster1
12726,'P.D. only',364894.7188,5027702,cluster3
12727,'P.D. only',360244.7813,5024777,cluster3
12728,'P.D. only',384844.75,5036564,cluster4
12729,'P.D. only',370344.7188,5028020.5,cluster1
12730,'P.D. only',363592.7813,5024411.5,cluster3
12731,'P.D. only',373396.8125,5026309,cluster1
12732,'P.D. only',369888.0625,5029130.5,cluster1
12733,'P.D. only',364829.0313,5023799.5,cluster3
12734,'P.D. only',362812.75,5022619.5,cluster3
12735,Injury,365415.8125,5028038,cluster3
12736,'P.D. only',353033.5938,5016257.5,cluster2
12737,'P.D. only',385544.75,5034861,cluster4
12738,'P.D. only',364545.2188,5015174.5,cluster0
12739,'P.D. only',392551.3125,5022180,cluster4
12740,'P.D. only',370366.3125,5028059.5,cluster1
12741,'P.D. only',361480.5625,5020502,cluster3
12742,'P.D. only',375350.625,5033723,cluster1
12743,'P.D. only',368351.2813,5033869,cluster1
12744,'P.D. only',349560.5938,5014880,cluster2
12745,'P.D. only',368526.0938,5032389,cluster1
12746,'P.D. only',356964.3125,5015461.5,cluster2
12747,'P.D. only',364749.5938,5022702,cluster3
12748,'P.D. only',366096,5029524,cluster1
12749,'P.D. only',367790.9063,5031453,cluster1
12750,Injury,366602.5938,5030236.5,cluster1
12751,'P.D. only',382635.9688,5035569,cluster4
12752,'P.D. only',367730.8125,5031549,cluster1
12753,Injury,362920.2188,5026454,cluster3
12754,'P.D. only',377759.6563,5015944.5,cluster0
12755,'P.D. only',374506.8125,5033199,cluster1
12756,'P.D. only',363439.9063,5002715.5,cluster0
12757,'P.D. only',369634,5024393.5,cluster3
12758,'P.D. only',366165.7813,5026030.5,cluster3
12759,Injury,357066.2813,5020454.5,cluster2
12760,'P.D. only',384437.3438,5040050.5,cluster4
12761,Injury,380568.6563,5036176,cluster4
12762,'P.D. only',378035.8438,5002956.5,cluster0
12763,'P.D. only',363085.6875,5024098,cluster3
12764,'P.D. only',376501.3438,5035050,cluster4
12765,'P.D. only',376204.4688,5034423.5,cluster4
12766,'P.D. only',367457.8125,5021891,cluster3
12767,'P.D. only',375039.25,5033007,cluster1
12768,'P.D. only',376074.0938,5034099,cluster4
12769,'P.D. only',340330.2813,5033515.5,cluster2
12770,'P.D. only',359566.6875,5024331.5,cluster3
12771,'P.D. only',359373.5938,5023369,cluster3
12772,'P.D. only',373762.8438,5025405,cluster1
12773,'P.D. only',378792.9375,5033315,cluster4
12774,Injury,367921.8125,5028093,cluster1
12775,'P.D. only',364641.5313,5024226.5,cluster3
12776,'P.D. only',349855.2813,5007377,cluster2
12777,'P.D. only',375363.375,5031314.5,cluster1
12778,Injury,371289.0313,5023866.5,cluster3
12779,'P.D. only',401040.2813,5030035.5,cluster4
12780,'P.D. only',374630.8438,5032993.5,cluster1
12781,'P.D. only',372201.6563,5034136.5,cluster1
12782,'P.D. only',370942.2813,5026958,cluster1
12783,Injury,369954.7188,5011051,cluster0
12784,'P.D. only',367360,5021074.5,cluster3
12785,Injury,384266.625,5035421,cluster4
12786,'P.D. only',371512.9688,5033807,cluster1
12787,'P.D. only',349290.625,5019841.5,cluster2
12788,'P.D. only',349289.4375,5015208,cluster2
12789,'P.D. only',356159.5,5012628,cluster2
12790,'P.D. only',371606.0313,5024097,cluster3
12791,'P.D. only',324972.7813,5032598.5,cluster2
12792,'P.D. only',368698.8125,5009933,cluster0
12793,'P.D. only',350308.8125,5020240.5,cluster2
12794,'P.D. only',369628.9688,5030939.5,cluster1
12795,'P.D. only',350951,5019286,cluster2
12796,'P.D. only',368375.125,5031129,cluster1
12797,Injury,371325.5313,5026273,cluster1
12798,'P.D. only',367872.9063,5031321,cluster1
12799,'P.D. only',384727.7188,5039189,cluster4
12800,Injury,363309,5016195,cluster0
12801,'P.D. only',370685.625,5030594.5,cluster1
12802,'P.D. only',368310.3438,5029351.5,cluster1
12803,'P.D. only',365870.1875,5015400.5,cluster0
12804,'P.D. only',367180.5938,5031387,cluster1
12805,'P.D. only',363127.9688,5024120.5,cluster3
12806,'P.D. only',380919.2188,5034561,cluster4
12807,'P.D. only',377899,5032661,cluster4
12808,'P.D. only',373826.9375,5032802,cluster1
12809,'P.D. only',365083.9063,5017902,cluster3
12810,'P.D. only',365175.7813,5029293,cluster1
12811,'P.D. only',355737.625,5021987.5,cluster2
12812,'P.D. only',368211.6875,5000398.5,cluster0
12813,'P.D. only',365944.1875,5021949,cluster3
12814,'P.D. only',383945.3438,5039692.5,cluster4
12815,'P.D. only',352205.8125,5017241,cluster2
12816,'P.D. only',360277.6875,5023958,cluster3
12817,'P.D. only',368340.375,5015176.5,cluster0
12818,Injury,369956.625,5033000.5,cluster1
12819,'P.D. only',369129,5033496.5,cluster1
12820,'P.D. only',349521.25,5016039,cluster2
12821,'P.D. only',364130.6875,5028871,cluster1
12822,'P.D. only',368073.8125,5030663,cluster1
12823,'P.D. only',373151.625,5029166,cluster1
12824,'P.D. only',385164.4688,5006208.5,cluster0
12825,'P.D. only',353556.125,5014454.5,cluster2
12826,'P.D. only',369965.0625,5033580,cluster1
12827,'P.D. only',373400.5938,5023388.5,cluster3
12828,'P.D. only',342431.0938,5013625,cluster2
12829,'P.D. only',373114.5,5021344.5,cluster3
12830,Injury,368447.8125,5030400,cluster1
12831,'P.D. only',362223.8438,5023294,cluster3
12832,Injury,370430.9063,5029083,cluster1
12833,'P.D. only',368425,5033072.5,cluster1
12834,Injury,376635.9688,5031613,cluster1
12835,Injury,366164,5026029.5,cluster3
12836,Injury,371092.7188,5030527,cluster1
12837,'P.D. only',367130.0938,5030082,cluster1
12838,'P.D. only',350461.7188,5022739.5,cluster2
12839,'P.D. only',367465.25,5030487.5,cluster1
12840,'P.D. only',370955.4375,5027481,cluster1
12841,'P.D. only',364436.5313,5015725.5,cluster0
12842,Injury,368369.8125,5032015,cluster1
12843,'P.D. only',380209.7188,5038136.5,cluster4
12844,'P.D. only',370787.0313,5025969.5,cluster1
12845,'P.D. only',368610.2188,5030492.5,cluster1
12846,'P.D. only',364275.6875,5027494,cluster3
12847,'P.D. only',369080.7188,5030376,cluster1
12848,'P.D. only',371410.6563,5030899.5,cluster1
12849,'P.D. only',371305.0313,5024317,cluster3
12850,'P.D. only',368813.2813,5029648,cluster1
12851,'P.D. only',376953.8438,5017845.5,cluster0
12852,'P.D. only',367730.8125,5031550,cluster1
12853,'P.D. only',352343.9375,5022373.5,cluster2
12854,'P.D. only',374508.625,5033199,cluster1
12855,'P.D. only',368110.25,5030448.5,cluster1
12856,'P.D. only',383108.8438,5035760.5,cluster4
12857,'P.D. only',365470.7813,5023818,cluster3
12858,'P.D. only',370522,5025531,cluster3
12859,Injury,366890.7813,5029571,cluster1
12860,Injury,352323.625,5021528,cluster2
12861,'P.D. only',364861.5,5027166,cluster3
12862,'P.D. only',354798.625,5015588.5,cluster2
12863,'P.D. only',367602.0313,5031066,cluster1
12864,'P.D. only',358137.6563,5021087,cluster3
12865,'P.D. only',385753.6563,5010378.5,cluster0
12866,'P.D. only',374407.0625,5028351.5,cluster1
12867,'P.D. only',367258.5938,5031630.5,cluster1
12868,'P.D. only',388794.7813,5031790,cluster4
12869,'P.D. only',365505.9063,5028450.5,cluster1
12870,'P.D. only',374632.9375,5032993.5,cluster1
12871,'P.D. only',366661.8125,5029789.5,cluster1
12872,Injury,370932.7188,5032024.5,cluster1
12873,Injury,365029.9063,5028917,cluster1
12874,'P.D. only',377756.9688,5015948.5,cluster0
12875,'P.D. only',368665.1563,5030472.5,cluster1
12876,'P.D. only',359805.7813,5024034,cluster3
12877,'P.D. only',368875.9063,5032118,cluster1
12878,'P.D. only',377210.9688,5017226,cluster0
12879,'P.D. only',367387.625,5029478.5,cluster1
12880,'P.D. only',388015.1875,5001161,cluster0
12881,'P.D. only',384497.3125,5018900.5,cluster0
12882,'P.D. only',341047.4375,5037198.5,cluster2
12883,'P.D. only',359393.625,5024244.5,cluster3
12884,'P.D. only',364895.0625,5027391.5,cluster3
12885,Injury,368166.8125,5026225.5,cluster3
12886,'P.D. only',385759.7813,5036692,cluster4
12887,'P.D. only',376043.5313,5019998.5,cluster3
12888,'P.D. only',363107.9375,5022761.5,cluster3
12889,'P.D. only',351807.2813,5017634,cluster2
12890,'P.D. only',369305.625,5027894,cluster1
12891,'P.D. only',382121.9375,5035264,cluster4
12892,'P.D. only',367773.8125,5028774.5,cluster1
12893,'P.D. only',364318.8125,5028999,cluster1
12894,'P.D. only',375588.7188,5020516.5,cluster3
12895,'P.D. only',373796.0313,5029100.5,cluster1
12896,'P.D. only',364235.4688,5019974,cluster3
12897,'P.D. only',370180.0313,5031942.5,cluster1
12898,'P.D. only',364930.1875,5001030,cluster0
12899,'P.D. only',371534.8125,5033192,cluster1
12900,Injury,398465.3438,5035582.5,cluster4
12901,'P.D. only',351947.625,5018944,cluster2
12902,Injury,369177,5031336,cluster1
12903,'P.D. only',382208.9063,5035069,cluster4
12904,'P.D. only',368087.7188,5029523.5,cluster1
12905,'P.D. only',375705.9375,5034593.5,cluster4
12906,'P.D. only',370730.0938,5030287,cluster1
12907,Injury,390265.25,5020327,cluster4
12908,Injury,368372.5938,5031803.5,cluster1
12909,'P.D. only',379403.9375,5007460.5,cluster0
12910,Injury,373399.9375,5031682,cluster1
12911,'P.D. only',366135.4063,5014779,cluster0
12912,Injury,371765.8438,5026796.5,cluster1
12913,'P.D. only',367869.6875,5032014,cluster1
12914,Injury,381869.8438,5035883,cluster4
12915,'P.D. only',357965.375,5020985,cluster3
12916,'P.D. only',373565.9375,5025879,cluster1
12917,'P.D. only',388623.8125,5032209.5,cluster4
12918,'P.D. only',353511.125,5015708.5,cluster2
12919,'P.D. only',374396.75,5032060,cluster1
12920,'P.D. only',384680.9375,5039286,cluster4
12921,'P.D. only',370249.875,5026203.5,cluster1
12922,'P.D. only',357559,5007008.5,cluster0
12923,'P.D. only',375424.6563,5021659.5,cluster3
12924,'P.D. only',373337.75,5029410.5,cluster1
12925,'P.D. only',366660,5029789,cluster1
12926,'P.D. only',360597.6875,5022588,cluster3
12927,Injury,373685.8438,5027497,cluster1
12928,Injury,358982.75,5023824.5,cluster3
12929,'P.D. only',364289.1875,5027456.5,cluster3
12930,'P.D. only',373671.8438,5022924,cluster3
12931,'P.D. only',357064.1563,5019496.5,cluster2
12932,'P.D. only',372591.2188,5031247,cluster1
12933,'P.D. only',366197.1875,5009544,cluster0
12934,'P.D. only',367655.2188,5030599,cluster1
12935,'P.D. only',369356.7188,5032927,cluster1
12936,'P.D. only',367518.8125,5029163,cluster1
12937,'P.D. only',371780.1875,5024125.5,cluster3
12938,'P.D. only',370683.8125,5030593,cluster1
12939,Injury,371751.4063,5033914.5,cluster1
12940,'P.D. only',372007.7188,5034041,cluster1
12941,'P.D. only',368739.7188,5032035,cluster1
12942,'P.D. only',373900.75,5028049,cluster1
12943,'P.D. only',367458.7188,5021892,cluster3
12944,'P.D. only',367062.6875,5031221.5,cluster1
12945,'P.D. only',373566.8438,5010805,cluster0
12946,Injury,370327.3438,5016662.5,cluster0
12947,'P.D. only',372563.8125,5029299,cluster1
12948,'P.D. only',394020.7813,5041227.5,cluster4
12949,'P.D. only',367930.3125,4997725.5,cluster0
12950,'P.D. only',369666.1875,5029561,cluster1
12951,Injury,367392.1875,5023267,cluster3
12952,'P.D. only',366110,5015390,cluster0
12953,Injury,366849.0313,5022468,cluster3
12954,'P.D. only',367423.8125,5031356.5,cluster1
12955,'P.D. only',367855.1563,5032297,cluster1
12956,'P.D. only',365053.5,5023904.5,cluster3
12957,'P.D. only',372904.625,5027466.5,cluster1
12958,'P.D. only',374648.6875,5035867,cluster4
12959,'P.D. only',374541.0625,5019721.5,cluster3
12960,'P.D. only',373403.5313,5031682,cluster1
12961,'P.D. only',364262.4688,5019905,cluster3
12962,'P.D. only',368577.2813,5023115,cluster3
12963,Injury,369637.2188,5024362,cluster3
12964,'P.D. only',372401.4375,5027523.5,cluster1
12965,'P.D. only',380462.5938,5034298.5,cluster4
12966,'P.D. only',367509.625,5030838,cluster1
12967,'P.D. only',366496.2813,5015645.5,cluster0
12968,'P.D. only',368250.9063,5032159,cluster1
12969,'P.D. only',365614.5,5021944.5,cluster3
12970,'P.D. only',368391.5313,5029423,cluster1
12971,'P.D. only',383353.75,5037537,cluster4
12972,'P.D. only',365363.6875,5022548,cluster3
12973,'P.D. only',367254.5,5029799.5,cluster1
12974,'P.D. only',346574.4063,5012284.5,cluster2
12975,'P.D. only',365432.0313,5030028.5,cluster1
12976,'P.D. only',370215.2813,5030301,cluster1
12977,Injury,374837.5313,5028093.5,cluster1
12978,Injury,358999.7813,5023993,cluster3
12979,'P.D. only',367458.125,5031559.5,cluster1
12980,'P.D. only',350454.375,5016510,cluster2
12981,'P.D. only',371026.4063,5026972,cluster1
12982,'P.D. only',372606.4063,5025090.5,cluster1
12983,'P.D. only',369613.25,5027520.5,cluster1
12984,'P.D. only',354529.7813,5018934.5,cluster2
12985,'P.D. only',370432.7188,5029085,cluster1
12986,'P.D. only',368195.3125,5032027.5,cluster1
12987,'P.D. only',366404.9063,5029903.5,cluster1
12988,'P.D. only',366053.3125,5024601.5,cluster3
12989,'P.D. only',354061.375,5011074.5,cluster2
12990,'P.D. only',365774.3125,5029725,cluster1
12991,'P.D. only',370898.4688,5024757,cluster3
12992,'P.D. only',370158.4063,5033414.5,cluster1
12993,Injury,389657.0625,5025558.5,cluster4
12994,'P.D. only',375166.875,5028962.5,cluster1
12995,'P.D. only',372396.1563,5027363.5,cluster1
12996,'P.D. only',381400.4375,5038684.5,cluster4
12997,'P.D. only',375649.3438,5034592,cluster4
12998,'P.D. only',374909.625,5028606,cluster1
12999,Injury,381106.1875,5018146,cluster0
13000,'P.D. only',364914.5625,5028319,cluster3
13001,'P.D. only',370658.6563,5031179.5,cluster1
13002,'P.D. only',365242.2813,5028831.5,cluster1
13003,'P.D. only',368924.0313,5001954,cluster0
